id,program_id,institution_id,category_id,title,slug,short_description,description,price,duration_weeks,difficulty,thumbnail_url,preview_video_url,language,is_published,order_index,created_at,updated_at,deleted_at
266,,80,1,Mandarin Chinese Essentials,mandarin-chinese-essentials,Mandarin Chinese Essentials,,0,5,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/4a7e6a29-8141-4395-947d-96bc91db48f7-6ed7322b16cd.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
267,,161,1080,The Foundations of Happiness at Work,the-foundations-of-happiness-at-work,The Foundations of Happiness at Work,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/a00ec61d-e2db-45c8-92c9-4727056c2f4a-d24963f66dbe.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
268,,1,1,Introduction to AI & Machine Learning in Healthcare,introduction-to-ai-machine-learning-in-healthcare,Introduction to AI & Machine Learning in Healthcare,,0,12,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/b8b60043-21e0-48af-b89d-a548653ffeb0-12dbcbf671b6.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
269,,34,682,Circular Economy: An Introduction,circular-economy-an-introduction,Circular Economy: An Introduction,,0,7,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/02d007b2-609c-4526-af7e-f9962458aaa8-2140229848ce.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
270,,125,1,"Data Structures & Algorithms IV: Pattern Matching, Dijkstra’s, MST, and Dynamic Programming Algorithms",data-structures-algorithms-iv-pattern-matching-dijkstras-mst-and-dynamic-programming-algorithms,"Data Structures & Algorithms IV: Pattern Matching, Dijkstra’s, MST, and Dynamic Programming Algorithms",,0,5,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/c721c68b-6c24-4fe3-aa23-cce991d318be-0c163c304e89.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
271,,75,652,Interior Design Essentials,interior-design-essentials,Interior Design Essentials,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/2a3ca9a3-fe6d-4459-a02f-b7323120e0a7-82c323d7c8c2.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
272,,161,65,Finding Purpose Across Your Life,finding-purpose-across-your-life,Finding Purpose Across Your Life,,0,6,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/07d627b5-78e6-40f9-b2e9-d810f71b1727-e408ee7ca293.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
273,,5,1092,Positive Psychology,positive-psychology,Positive Psychology,,0,8,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/e9477e3e-4bc7-458a-b239-0deaa6bdb986-80e58c72a4c1.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
274,,55,762,Networking Basics and Security,networking-basics-and-security,Networking Basics and Security,,0,5,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/d04bae51-9058-45bc-9b1b-92ecc929bfcf-240e23de81d7.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
275,,35,1030,Introduction to Pharmacology,introduction-to-pharmacology,Introduction to Pharmacology,,0,8,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/2a1d79b3-2c14-4a89-9e19-6e020fdd78af-a37212a3d460.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
276,,83,775,MATLAB Essentials,matlab-essentials,MATLAB Essentials,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/28ae36f9-40f5-4049-8fca-a93b5c486e81-8b582fcc905c.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
277,,12,715,Learn Like a Pro: Science-Based Tools to Become Better at Anything,learn-like-a-pro-sciencebased-tools-to-become-better-at-anything,Learn Like a Pro: Science-Based Tools to Become Better at Anything,,0,2,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/f42bce09-2533-48fb-a9c4-8053aedf941b-798c36769d88.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
278,,133,220,Introduction to Marketing,introduction-to-marketing,Introduction to Marketing,,0,6,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/0519bd05-2fe5-4f93-946b-76b83d112502-53bf427d98c7.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
279,,55,638,Introduction to SQL,introduction-to-sql,Introduction to SQL,,0,5,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/58977d3a-894b-45bb-9d5a-2dbbb5031163-7689343dc89d.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
280,,153,782,Robotics Foundations I - Robot Modeling,robotics-foundations-i-robot-modeling,Robotics Foundations I - Robot Modeling,,0,8,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/37872e32-0eae-4749-9340-edef0aa94546-0f142b1eed7d.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
281,,36,414,Ethical Hacking Essentials (EHE),ethical-hacking-essentials-ehe,Ethical Hacking Essentials (EHE),,0,1,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/adbb5b20-6df0-426e-9e71-1c076796950b-1ce691a5af85.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
282,,119,975,Academic Writing Made Easy,academic-writing-made-easy,Academic Writing Made Easy,,0,8,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/ee757321-8abb-4bb6-ae9f-c7fd2df67977-a2fa3364c849.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
283,,55,744,Technical Support Basics for Everyone,technical-support-basics-for-everyone,Technical Support Basics for Everyone,,0,5,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/1d8dc871-ee1b-40c2-8428-c725a96a809f-7267b8a4e922.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
284,,114,1073,The Threat of Nuclear Terrorism,the-threat-of-nuclear-terrorism,The Threat of Nuclear Terrorism,,0,5,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/bb02f879-5c2d-4467-9461-b2d29c2d85df-4fd38876f3db.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
285,,88,696,Essential Career Skills for Investment Banking and Finance,essential-career-skills-for-investment-banking-and-finance,Essential Career Skills for Investment Banking and Finance,,0,2,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/9f624cf0-74f5-4293-bbb0-95a41e5543ac-94daffb91ddd.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
286,,128,1,Introduction to Financial Programming and Policies,introduction-to-financial-programming-and-policies,Introduction to Financial Programming and Policies,,0,3,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/e6a4684b-e92d-4eb0-9c3a-b7e6f02c1644-492fe5ccc0a4.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
287,,174,1,Fundamentals of Real Estate Investment,fundamentals-of-real-estate-investment,Fundamentals of Real Estate Investment,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/62b22502-a5d1-45c2-84ba-ae90b1d196fe-dae4e8a85123.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
288,,128,945,AML CFT Risk-based Supervision of Financial Institutions,aml-cft-riskbased-supervision-of-financial-institutions,AML CFT Risk-based Supervision of Financial Institutions,,0,4,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/4bc79437-27fc-4eee-b8f3-af9f8e7c0e4e-15e6398f0ea3.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
289,,155,1082,International Human Rights Law,international-human-rights-law,International Human Rights Law,,0,12,advanced,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/f6440610-c294-4071-b0fa-dad688ad5b0a-d18719f8f7be.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
290,,119,783,"Six Sigma Part 2: Analyze, Improve, Control",six-sigma-part-2-analyze-improve-control,"Six Sigma Part 2: Analyze, Improve, Control",,0,8,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/50f33f6f-be42-43d2-9ccc-d5c5aedbf4fd-80a3686061ed.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
291,,164,1076,Learning and memory in the brain: a guide for teachers,learning-and-memory-in-the-brain-a-guide-for-teachers,Learning and memory in the brain: a guide for teachers,,0,5,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/4bdbc019-d18d-440c-8322-b436ab7e2aff-df3070f1b53d.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
292,,51,961,PredictionX: John Snow and the Cholera Epidemic of 1854,predictionx-john-snow-and-the-cholera-epidemic-of-1854,PredictionX: John Snow and the Cholera Epidemic of 1854,,0,1,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/3b490285-4eed-4f5f-b746-2e65c8ad60fb-13fca000d221.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
293,,114,986,"Language, Proof and Logic",language-proof-and-logic,"Language, Proof and Logic",,0,16,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/509a0d92-cf87-4fd6-bc45-7b23210208e7-5011fb6f6fef.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
294,,51,551,Case Studies in Functional Genomics,case-studies-in-functional-genomics,Case Studies in Functional Genomics,,0,5,advanced,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/fb0df571-1822-4f40-926e-036709e8beaf-6eb56b0c9bc8.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
295,,114,631,R Programming Fundamentals,r-programming-fundamentals,R Programming Fundamentals,,0,6,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/43e621e2-6302-4cbe-ae87-623837e611b9-8d88ff135482.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
296,,55,476,Analyzing Data with Python,analyzing-data-with-python,Analyzing Data with Python,,0,5,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/29a1e3b8-3e84-4b14-b60d-0fa97512e420-4100ab6e35b3.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
297,,11,1,Entrepreneurial Operations: Launching a Startup,entrepreneurial-operations-launching-a-startup,Entrepreneurial Operations: Launching a Startup,,0,4,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/002fcc00-5258-4760-ae83-8e8f1280e3bd-8409915899e9.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
298,,125,421,Introduction to Object-Oriented Programming with Java I: Foundations and Syntax Basics,introduction-to-objectoriented-programming-with-java-i-foundations-and-syntax-basics,Introduction to Object-Oriented Programming with Java I: Foundations and Syntax Basics,,0,6,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/4383ff55-5943-4a5a-a538-06b09ac8742b-94b4d0e56b02.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
299,,24,762,Essential Math for AI,essential-math-for-ai,Essential Math for AI,,0,2,advanced,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/b20ac6d3-50c5-4a5b-8ce4-e33370117312-a89a50e00791.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
300,,158,807,GIS Foundations,gis-foundations,GIS Foundations,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/38b1571e-2183-476e-a59c-f8383c3e519d-0193919517e9.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
301,,88,708,Trading - Fundamentals of Technical Analysis,trading-fundamentals-of-technical-analysis,Trading - Fundamentals of Technical Analysis,,0,6,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/c34bc1e3-858b-4b4f-84c6-0a1d5a51d48d-1cc485f6a05f.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
302,,108,1016,Global Public Health,global-public-health,Global Public Health,,0,12,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/e4315d22-de5d-4574-951a-be74baa8a8fa-88b0aeca55fb.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
303,,154,628,Introducción a Power BI para los negocios,introduccin-a-power-bi-para-los-negocios,Introducción a Power BI para los negocios,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/46f5e093-a40c-4eb2-932c-272ba7d870f1-b9f192e974e7.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
304,,160,886,Business Communications,business-communications,Business Communications,,0,6,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/5776bb8e-e7c0-49de-8123-0b918c882ff0-bd0d4a4db495.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
305,,136,179,Creating Innovative Business Models,creating-innovative-business-models,Creating Innovative Business Models,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/eacd1533-14d5-4251-903c-bee5708a5bf6-2543cca621ba.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
306,,31,1,Prompt Engineering for ChatGPT,prompt-engineering-for-chatgpt,Prompt Engineering for ChatGPT,,0,5,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/f15cd6dd-c9fc-4d73-8da8-83cc8f4c94bd-3fa2226a8b0c.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
307,,186,821,Smart Cities for Sustainable Development,smart-cities-for-sustainable-development,Smart Cities for Sustainable Development,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/0f518c19-cc94-44f3-a863-f023768a6b3e-439b71fd6867.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
308,,186,675,Evaluating Impact in Low- and Middle-Income Countries,evaluating-impact-in-low-and-middleincome-countries,Evaluating Impact in Low- and Middle-Income Countries,,0,24,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/45a0f892-75f0-4b7f-b349-bd94c5e3d515-1735994b374c.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
309,,61,981,Introduction to Electrical and Electronic Engineering - 電気電子工学入門 -,introduction-to-electrical-and-electronic-engineering-,Introduction to Electrical and Electronic Engineering - 電気電子工学入門 -,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/c39f0ef6-01ae-42f3-a98b-afe6801f5162-ed6b2bb30df0.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
310,,61,1036,Japanese Architecture and Structural Design,japanese-architecture-and-structural-design,Japanese Architecture and Structural Design,,0,5,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/a80c50c9-d063-48b3-a203-436434866fa6-d81f4356b15d.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
311,,87,762,Copilot Foundations for Productivity,copilot-foundations-for-productivity,Copilot Foundations for Productivity,,0,1,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/674f23a2-f3e5-4b1e-8923-a4777555b536-8337fead406b.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
312,,108,1,Scaling Impact for Sustainable Development,scaling-impact-for-sustainable-development,Scaling Impact for Sustainable Development,,0,6,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/d2bee76e-4371-47a5-9659-04ac4170a04b-3d95e937ef68.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
313,,11,1,AI for Leaders,ai-for-leaders,AI for Leaders,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/c342de57-68e3-46a3-ad67-53f6a6a74115-a7874feea7aa.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
314,,51,1027,The Opioid Crisis in America,the-opioid-crisis-in-america,The Opioid Crisis in America,,0,12,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/a2e61c73-a1c2-4795-a501-c1a2d1fd919a-679cbe96c7e2.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
315,,65,254,Supply Chain Planning and Strategy,supply-chain-planning-and-strategy,Supply Chain Planning and Strategy,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/a9d05ac7-b437-46c0-84dd-fb8c586af4a5-325fd93048bc.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
316,,4,300,AWS Cloud Technical Essentials,aws-cloud-technical-essentials,AWS Cloud Technical Essentials,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/1598bd52-f62f-4596-808d-4bc993da4929-f948b6f2b0df.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
317,,22,476,Python Programming: Basic Skills,python-programming-basic-skills,Python Programming: Basic Skills,,0,5,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/dcea46cf-96bc-446d-8e23-cb36db4276b4-c705aa33a5e3.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
318,,51,40,Shakespeare's The Merchant of Venice: Shylock,shakespeares-the-merchant-of-venice-shylock,Shakespeare's The Merchant of Venice: Shylock,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/79f21ace-02c3-4d4b-9b02-8eb4ce735f7b-e1fbfdd8da2f.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
319,,158,77,Behavioral Neuroscience: Foundations of Compulsive Behaviors,behavioral-neuroscience-foundations-of-compulsive-behaviors,Behavioral Neuroscience: Foundations of Compulsive Behaviors,,0,5,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/093bbaf3-0260-48e6-b87d-db4239879b44-bcc90e651b98.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
320,,35,1068,Abnormal Psychology,abnormal-psychology,Abnormal Psychology,,0,8,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/f5b128a9-f596-4921-be81-d3362270e8d8-c62a4697864d.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
321,,130,976,Mathematics 1 Part 1: Differential Calculus,mathematics-1-part-1-differential-calculus,Mathematics 1 Part 1: Differential Calculus,,0,5,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/893be2f2-3891-48f7-9a47-fb832365aff4-7d44c7e9d135.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
322,,65,232,Procurement and Logistics Management,procurement-and-logistics-management,Procurement and Logistics Management,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/c5c2336f-7dbb-4840-a26d-fd9991fae339-84dcaa877f7f.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
323,,55,394,Git and GitHub Basics,git-and-github-basics,Git and GitHub Basics,,0,3,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/56d09d4a-acc8-4d90-8926-ed0bfe408b2b-870507921e02.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
324,,55,1,Back-end Application Development with Node.js and Express,backend-application-development-with-nodejs-and-express,Back-end Application Development with Node.js and Express,,0,3,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/4633ab16-80c5-48c4-a656-564b89bf4349-cc99a1b889e3.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
325,,160,592,Excel for Everyone: Data Management.,excel-for-everyone-data-management,Excel for Everyone: Data Management.,,0,6,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/3a59e5c9-83dc-4c73-8af2-37c210423406-7738c8e2bed1.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
326,,108,821,Living Heritage and Sustainable Development,living-heritage-and-sustainable-development,Living Heritage and Sustainable Development,,0,6,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/f8507c60-d462-4eb9-95ee-a70b025b2b53-3f5804b18f21.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
327,,104,886,Business Communication,business-communication,Business Communication,,0,3,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/ecca6ceb-d524-4897-9f0b-dae99b5c4257-075e4ab3f04a.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
328,,154,592,Excel avanzado: importación y análisis de datos.,excel-avanzado-importacin-y-anlisis-de-datos,Excel avanzado: importación y análisis de datos.,,0,8,advanced,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/d5309d43-394a-456e-a770-b556d99a7b57-2b1ff7610a0c.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
329,,161,1,Entrepreneurship For All (Part I): The UC Berkeley Startup Guide for students by Silicon Valley Insiders,entrepreneurship-for-all-part-i-the-uc-berkeley-startup-guide-for-students-by-silicon-valley-insiders,Entrepreneurship For All (Part I): The UC Berkeley Startup Guide for students by Silicon Valley Insiders,,0,6,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/b6c650d4-d6a4-4ddd-b299-8400e1156a26-e4e807d3df41.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
330,,31,178,AI for Marketing Strategy and Creativity,ai-for-marketing-strategy-and-creativity,AI for Marketing Strategy and Creativity,,0,3,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/707498ca-10bc-4519-9ef9-606e68ab9b3d-0523943cbc3f.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
331,,60,198,Accounting and Finance,accounting-and-finance,Accounting and Finance,,0,12,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/a0cb0f4f-21d9-4a0a-8386-d1f8e648b526-0a4bba343d7b.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
332,,55,480,Developing Front End Apps with React,developing-front-end-apps-with-react,Developing Front End Apps with React,,0,4,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/0af1e674-790b-4aa6-89dc-80adbd89d479-f877a35880a3.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
333,,130,178,Corporate Communication Strategy,corporate-communication-strategy,Corporate Communication Strategy,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/e05568cf-29c5-42e0-9873-5dafa973183f-ec94e73158a5.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
334,,72,1067,Artificial Intelligence in National Security,artificial-intelligence-in-national-security,Artificial Intelligence in National Security,,0,3,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/d98ab804-c645-40bd-87d0-dd2f66fd3626-458579228801.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
335,,6,178,Content Creation and Engagement for Social Media Marketing,content-creation-and-engagement-for-social-media-marketing,Content Creation and Engagement for Social Media Marketing,,0,3,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/a34c34d8-d165-4f2e-9e3e-e21127fba450-33018594904e.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
336,,47,762,Introduction to AI and Machine Learning on Google Cloud,introduction-to-ai-and-machine-learning-on-google-cloud,Introduction to AI and Machine Learning on Google Cloud,,0,8,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/7abd2f91-2666-423d-9275-6fd2dd712579-c10beaa8e95d.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
